MSFT,AAPL,NVDA,GOOGL,GOOG,AMZN,META,BRK-B,LLY,AVGO,JPM,TSLA,V,WMT,XOM,UNH,MA,PG,COST,JNJ,ORCL,MRK,HD,BAC,CVX,NFLX,ABBV,AMD,KO,CRM,PEP,QCOM,TMO,ADBE,WFC,LIN,DHR,TMUS,ACN,CSCO,MCD,DIS,AMAT,GE,TXN,ABT,AXP,CAT,INTU,VZ
-0.0012820873371325314,0.10508172920075354,0.2780538194136988,-0.041530994033774915,-0.03924248996240476,0.039923701306487036,0.002750591201321484,-0.03595695959400913,-0.02321654108383464,0.04139785334756252,-0.06510089718357703,0.02761218887377903,-0.08338695113662276,-0.058827596775813173,-0.05934217916256257,-0.035289912088792064,-0.061397295800715956,0.011119635516369852,0.097326758738983,-0.03639890688632652,-0.05420046534207379,-0.14923357851116592,0.07766164335145342,-0.069275927401663,-0.002755205990003118,-0.07012787489061711,0.005319568756501525,0.3172252407498115,-0.0623249627411232,-0.049150791884235545,-0.011262544160891563,0.3571857121181561,-0.0003791816005209725,0.02996800337253136,-0.06246141730667165,-0.003320883250415574,0.031657904806686066,-0.05407287930487559,-0.0038741462401296056,-0.02018929079551124,0.0016537097304618609,-0.14295857962448633,0.07887019702372222,-0.09421196631703355,0.026082899411470573,-0.02420679336564613,-0.12360464389625714,-0.05225232931681356,0.042029343986865086,-0.05133051634730623
0.017332611306006163,0.07422861616176535,-0.09981034555136425,0.020821351973261404,0.015637007215562493,-0.04925196878828486,0.0366455477996348,0.08063174441338283,0.11361083767832825,0.20948287329388338,-0.0030223128739352845,-0.07685451947850863,0.11838761022552524,0.03301267362093041,0.022560073482579934,0.13407262176524104,0.14098828102523453,0.13141509685105324,0.05250477560738798,0.09709496651239902,-0.0389025548394184,0.03280059388458789,0.040229814673750086,0.005265083243952473,0.039691405480623,-0.06147378169782136,0.17453144877726334,-0.09136832523102556,0.12888450837154064,-0.10819061898550497,0.09452899841743845,0.016622169429769684,0.05479936966151877,-0.15345223822308918,0.004185945031445426,0.09256180583580442,0.023578681404833546,0.06589478166752416,0.1599048750137979,0.15554342835025392,0.09595256175476674,0.06894411788383659,0.06909442074776107,-0.004382706956160165,-0.02027353166881929,0.1190271560940479,0.074195688768673,0.06925261766452429,-0.013920059845700994,0.03361828278889667
-0.07534493605616288,-0.01571224276729566,-0.16745428603495005,-0.06591899421839253,-0.06207515432207933,-0.10282991021845667,-0.06864877126516566,0.046889595363451164,-0.11161394920157641,-0.11952018445019152,-0.05594719502582013,-0.11360931817914044,0.04365295139239622,-0.033727299027777824,0.24137912372194115,-0.0588880077642,0.07671989166441318,-0.013838280117057677,-0.11021664497595296,0.007131484786820463,-0.06591538078935977,0.06315260342050011,-0.11573220667034512,0.0370869490014234,0.11913091937775211,-0.2909833129980749,0.021495596992374022,-0.20604583150860545,0.030400324518503163,-0.08460237659771086,-0.00109376459016286,-0.038880150751926856,-0.1287993167339344,-0.0577716818443712,0.12130056126719713,-0.08010286120362065,-0.13136407490902524,-0.06733926875746887,-0.14486391605082272,-0.11633192364265044,-0.03215581895498809,-0.0769578971754602,-0.12188618863531764,0.00010569412173588866,-0.04134015284269643,-0.09116425032349373,0.10190296675712984,-0.020325047165059673,-0.13579387367966445,0.03678462037961183
-0.03721208834973866,-0.054065707845205035,-0.004124780198433764,-0.0018218183522005216,-0.005950672906730348,0.026672518265588474,-0.3263422952281725,0.02693126154633907,0.02283473549250359,0.002662670102916209,-0.0457603928765663,-0.0707681586632628,-0.04288103486479755,-0.033259381624358264,0.04383054035224787,0.006983032409953127,-0.06615247240220967,-0.028420101334396985,0.029511156598496457,-0.03867651371551195,-0.06394781325839227,-0.06013738705507343,-0.13938083358208309,-0.04204590309754608,0.10798663021649735,-0.07636846119793739,0.07947994201541464,0.0795623311850382,0.02016059127031178,-0.09500063412307214,-0.056362444569188264,-0.021449556501284217,-0.0641664595874305,-0.12468649941837828,-0.0035385577763709097,-0.07982934458894864,-0.03981929584105037,0.13904048704075866,-0.10622757440053932,0.0017962257187826847,-0.05133314071538109,0.03839978910498543,-0.027051888057026963,0.010901789416137397,-0.05292779597569219,-0.053663807670352615,0.0818597700859569,-0.0693588089144963,-0.14563326689112166,0.008265895829249637
0.03186195271665304,0.05747338616113096,0.11915711612550917,0.029694889089395327,0.03527656152447367,0.061437285030015776,0.053689034416844805,0.09786900065449733,0.14570910122602454,0.07915357445690141,-0.0386460685553891,0.2380088093327557,0.02614291193641871,0.10606663660447846,0.05317506600417987,0.07482964755386035,-0.009533724475439875,-0.019821681747915543,0.1090033582972707,0.07692785699202842,0.08898245684146966,0.08095907742689468,-0.046523891378625226,-0.06286091935326277,0.13076392497799083,-0.0505170668933852,0.09704257430880592,-0.11350738134973604,0.0037694033683475237,0.008502321780613498,0.028953698932352,-0.10775345571158457,0.08636169761658907,-0.025786857995771295,-0.09199922035776864,0.09368335029540531,0.06988274913039749,0.04171745725317155,0.06711595912597823,-0.00017927113102456094,0.010254559721709189,-0.07611486605974982,-0.017883771150007943,-0.040906675743932475,0.07935769454031782,-0.01873659740808742,-0.03875818916345386,0.18786644476971381,0.013639057708327629,-0.050866372561030326
-0.09986705783427618,-0.0971308956757716,-0.3202739936589567,-0.17946686322153727,-0.1767496562716625,-0.2375250931362105,-0.09844402356893678,-0.08523424322832063,0.020113849266600647,-0.11956860124889335,-0.11792304204851167,-0.19194510982164714,-0.0389592753191782,0.027330152603127766,0.032207334598745474,-0.0027846963837412364,0.01819980522404996,0.056614785601453166,-0.07513221033926587,0.018225012826751374,-0.10930569647913568,0.08092637880659703,0.0035746071469211493,-0.13440097523409866,-0.03783098910580729,-0.49181771411043895,-0.08624791071974058,-0.21785257447068018,0.042096659782209445,-0.17134511538233754,0.025869267242899285,-0.085918074149813,-0.06387897328820491,-0.13096436405256728,-0.09966967333678411,-0.023385611947595253,-0.14386515676724787,-0.0405921741046934,-0.10667985582945261,-0.1155772309374763,0.007602722084418589,-0.1861329995132659,-0.16274674469299344,-0.185245892112055,-0.07210597330426893,-0.03723905888345591,-0.06306983766772856,-0.050580407551667705,-0.12793020824178614,-0.080020153418766
-0.01807700747414942,-0.05449605311396999,0.00673938230120763,-0.0030453001704082716,-0.00806756099834427,-0.03276431760316645,-0.034069864226833224,-0.021218523281151702,0.07656261301424894,0.04642950468378193,0.10782500345478208,-0.12919748573786138,-0.002603062716771909,-0.1561698933006811,0.13763464160278804,-0.023144114877542754,-0.015162944138745305,-0.07891614028926874,-0.12318524092799066,0.0012393230881180273,-0.020163592871476177,0.037659109890404885,0.0078229321277834,0.04260090400158334,0.12399868484606102,0.03719269703905259,0.0033359741584686464,0.19106647110246278,-0.01903728014183348,-0.0892349715102313,-0.02306212661086582,0.02527012541271767,0.026496013897102433,0.05184997637672084,0.05478360959474382,0.04077448397709493,0.050531592069307685,0.08242635965777079,-0.006325734826931995,-0.0802368866047195,0.012241208040852491,-0.010660149220695803,0.06548990426380419,0.05016767956742796,0.04529729140179173,0.0348899607384443,-0.03371310773932601,0.02522080497756307,-0.010244761584316198,0.10777557563974027
-0.055320789076846455,-0.08142975338300995,-0.18797085846820283,-0.04218459896283844,-0.04092026097212853,-0.11645921262241288,-0.1672692365911379,-0.1359580368345359,0.03442450885903803,-0.15564184746421805,-0.14837767435870663,-0.11188774122303669,-0.07201768516177132,-0.05480835396123851,-0.10791657006437128,0.03760554100848812,-0.11845106851242981,-0.027657650279337642,0.028012484304991148,-0.011251767594152251,-0.028503701581749197,-0.001237177751912899,-0.08834957478482575,-0.15835217717252525,-0.17107518586809767,-0.11431324475857818,0.039289059170304785,-0.24926368778234786,-0.0002441685978690211,0.029955026745866142,0.00041265334550200095,-0.10339014593777074,-0.04223533095155563,-0.12106226492917938,-0.14419936926536103,-0.11116640599310323,-0.03806383559576121,0.009378172862349654,-0.06972474992995004,-0.053496033466377324,-0.015708033432126345,-0.14523721272963475,-0.2243158173309392,-0.18552444106060273,-0.13074221065311153,-0.0750043632977957,-0.1758158577422435,-0.17183225621593534,-0.07001878611789047,-0.010528455498640787
0.09309658269199361,0.18863370379675692,0.19816615781190516,0.06751838773274921,0.06644723440132916,0.27059597129750057,-0.013333196788775425,0.10101830708249948,0.01683980596800594,0.10224167516690597,0.03348210547741148,0.32376526434081954,0.07730211180167168,0.08611609847457724,0.13183082968638793,0.05589644924399906,0.12315311068596513,-0.027666856498261727,0.1313518362972037,-0.016844161449381945,0.11905143802036688,-0.020072196385196528,0.09724003049114538,0.08609087569678997,0.1312333141538764,0.2860982454180876,-0.054241696183092714,0.23538642229191908,0.020028584178200415,0.11500246575826911,0.04980183949842365,0.13558786475066253,0.1014763672612049,0.12036277619092006,0.1199900089210455,0.05032502741655143,0.14969224873957487,0.06332686546911304,0.10696712541252151,0.07360113659336243,0.0667933480745917,0.12394061689598224,0.16487152253687265,0.16082933024942814,0.17193784667549217,0.0062013180583688765,0.11109504998827013,0.1167532449263442,0.18546661180537694,-0.07840150571274074
-0.06666293466501749,-0.031207845928549083,-0.16897003679168443,-0.06963548120645224,-0.06421465457741082,-0.06061504624052039,0.02407279838268539,-0.06586832304896384,-0.0833406659415078,-0.06792035877548364,-0.01412959950707704,-0.07248867234513756,-0.061515515907281215,0.00815821344560086,-0.004242470461585102,-0.04242739636300674,-0.08315699133820209,-0.006982780350376361,-0.035470082126899505,-0.0693096909758174,-0.04740490448218915,-0.044549079785860646,-0.035349760444349454,-0.005915589944881505,-0.026155930458287235,-0.005958187524484293,-0.06306158893651226,-0.10161954430055886,-0.03833558800735848,-0.15161402972152083,-0.015375012068044813,-0.08305397815017779,-0.08871848289596151,-0.08943722108769736,0.0032100009782738415,-0.0633774354633061,-0.07396975879934786,0.006291037630380858,-0.05812063722062277,-0.014326698997851772,-0.03686470427645727,0.056361970147233764,-0.11010983636840999,-0.0063592780326944265,-0.07647159659353242,-0.0568723748397818,-0.013115115714709247,-0.06829750567558701,-0.05346678723742093,-0.09482568623429022
